full_name,position,team,adp_overall,adp_position,sleeper_proj_pts_week1,lag1_room40_pts,lag1_pts_per_game,lag1_games,lag1_target_share,lag1_snap_share_avg,projected_room40_pts,model_used,new_oc,coach_proe_signature,team_changed,player_type,replacement_value,vorp,vorp_rank,adp_rank,value_gap,injury_shortened_2025,lag1_pace_adj_pts,elite_mover_2026
Tanner Hudson,TE,CIN,351.0,88.0,0.58,47.8,4.78,10.0,0.0859118126848203,0.17,38.13743279202978,TE_gbm,0,10.0828731123803,0,veteran,137.2432429488599,-99.1058101568301,325.0,340.0,15.0,True,81.26,False
Zavier Scott,RB,MIN,439.0,108.0,0.41,39.2,3.56363636363636,11.0,0.117411383593917,0.181111111111111,56.93735306556233,RB_ridge,0,2.6816146451914005,0,veteran,156.1167596867138,-99.17940662115149,326.0,422.0,96.0,True,60.58181818181812,False
Noah Gray,TE,KC,175.0,31.0,5.67,38.8,2.77142857142857,14.0,0.119658183461466,0.52125,37.878384921426345,TE_gbm,0,5.300602599522808,0,veteran,137.2432429488599,-99.36485802743354,327.0,173.0,-154.0,False,47.11428571428569,False
Justin Joly,TE,DEN,230.0,45.0,,,,,,,37.469054799487935,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-99.77418814937195,328.0,225.0,-103.0,False,,False
Arian Smith,WR,NYJ,409.0,171.0,0.31,13.5,1.03846153846154,13.0,0.0675703148744835,0.3825,35.9084620026734,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-99.92208939902001,329.0,396.0,67.0,False,17.65384615384618,False
Malachi Corley,WR,CLE,374.0,154.0,0.82,31.6,2.63333333333333,12.0,0.0948452061594468,0.249230769230769,35.72066477866253,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-100.10988662303089,330.0,362.0,32.0,False,44.766666666666616,False
Xavier Restrepo,WR,TEN,401.0,166.0,0.4,7.1,3.55,2.0,0.139419978517723,0.22,35.474544632198786,WR_lgbm,0,-6.68407505908549,0,veteran,135.8305514016934,-100.35600676949463,331.0,388.0,57.0,True,60.349999999999994,False
Raheim Sanders,RB,CLE,436.0,105.0,0.65,20.3,5.075,4.0,0.0646422820335864,0.2575,55.31449063539648,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-100.80226905131732,332.0,419.0,87.0,True,86.275,False
Tom Kennedy,WR,DET,427.0,184.0,0.13,7.6,1.26666666666667,6.0,0.148148148148148,0.1875,34.76724762237746,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-101.06330377931596,333.0,412.0,79.0,True,21.53333333333339,False
Mitchell Evans,TE,CAR,271.0,59.0,2.2,48.2,3.44285714285714,14.0,0.0845421837228315,0.378888888888889,35.99231071632721,TE_gbm,0,-0.9174934729566496,0,veteran,137.2432429488599,-101.25093223253268,334.0,266.0,-68.0,False,58.52857142857138,False
Darius Cooper,WR,PHI,398.0,164.0,0.46,18.2,3.03333333333333,6.0,0.0974841292178754,0.260714285714286,34.184420444272455,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-101.64613095742095,335.0,385.0,50.0,True,51.56666666666661,False
Kameron Johnson,WR,TB,396.0,163.0,0.5,17.7,1.04117647058824,17.0,0.11066032479726,0.117857142857143,33.40942406266735,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-102.42112733902607,336.0,383.0,47.0,False,17.70000000000008,False
Rasheen Ali,RB,BAL,327.0,76.0,2.33,24.2,1.61333333333333,15.0,0.117823691460055,0.195,52.71375712311016,RB_ridge,0,0.4558089730608386,0,veteran,156.1167596867138,-103.40300256360365,337.0,318.0,-19.0,False,27.42666666666661,False
LaJohntay Wester,WR,BAL,417.0,177.0,0.23,-2.0,-0.142857142857143,14.0,0.0,0.075,31.85447386044946,WR_lgbm,0,0.4558089730608386,0,veteran,135.8305514016934,-103.97607754124395,338.0,403.0,65.0,False,-2.4285714285714306,False
Tylan Wallace,WR,CLE,395.0,162.0,0.5,14.5,1.31818181818182,11.0,0.0559199134199134,0.230714285714286,31.471948222132504,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-104.3586031795609,339.0,382.0,43.0,True,22.40909090909094,False
Jahdae Walker,WR,CHI,283.0,125.0,2.55,26.7,4.45,6.0,0.103094606542882,0.194285714285714,31.40249216868133,WR_lgbm,1,-4.79011169771107,0,veteran,135.8305514016934,-104.42805923301208,340.0,278.0,-62.0,True,75.65,False
Skyy Moore,WR,GB,416.0,176.0,0.23,14.8,0.870588235294118,17.0,0.0325028997288077,0.1275,31.380568762570213,WR_lgbm,0,-4.223375364931628,1,veteran,135.8305514016934,-104.44998263912319,341.0,402.0,61.0,False,14.800000000000006,False
Savion Williams,WR,GB,288.0,127.0,2.43,25.5,2.125,12.0,0.059952380952381,0.115,31.272231608947017,WR_lgbm,0,-4.223375364931628,0,veteran,135.8305514016934,-104.5583197927464,342.0,283.0,-59.0,False,36.125,False
Luke Farrell,TE,SF,347.0,87.0,0.67,29.5,2.26923076923077,13.0,0.0530361225801096,0.357368421052632,31.82761766242125,TE_gbm,0,-2.673629810734993,0,veteran,137.2432429488599,-105.41562528643864,343.0,336.0,-7.0,False,38.576923076923094,False
Jordan Watkins,WR,SF,415.0,175.0,0.24,4.6,2.3,2.0,0.0575035063113604,0.1025,30.393206716839632,WR_lgbm,0,-2.673629810734993,0,veteran,135.8305514016934,-105.43734468485378,344.0,401.0,57.0,True,39.099999999999994,False
CJ Daniels,WR,LAR,302.0,132.0,,,,,,,30.333208107769885,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-105.49734329392354,345.0,295.0,-50.0,False,,False
Efton Chism,WR,NE,391.0,160.0,0.57,16.5,2.0625,8.0,0.0617592592592593,0.199,30.318552055518342,WR_lgbm,1,-5.244402479179989,0,veteran,135.8305514016934,-105.51199934617507,346.0,378.0,32.0,True,35.0625,False
Ashton Dulin,WR,IND,414.0,174.0,0.25,20.0,1.66666666666667,12.0,0.102688608434576,0.213333333333333,30.26454106084256,WR_lgbm,0,-5.206003754852174,0,veteran,135.8305514016934,-105.56601034085085,347.0,400.0,53.0,False,28.333333333333393,False
Emmett Johnson,RB,KC,300.0,68.0,,,,,,,50.3251885154793,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-105.79157117123451,348.0,294.0,-54.0,False,,False
Brian Robinson,RB,ATL,229.0,50.0,5.17,62.5,3.67647058823529,17.0,0.0519607857557369,0.168947368421053,50.02915107401061,RB_ridge,0,-6.60259853246614,1,veteran,156.1167596867138,-106.08760861270319,349.0,224.0,-125.0,False,62.49999999999993,False
KeAndre Lambert-Smith,WR,LAC,292.0,128.0,2.36,16.1,1.61,10.0,0.0778931528207469,0.188,29.714851438571067,WR_lgbm,0,-5.848188465752081,0,veteran,135.8305514016934,-106.11569996312235,350.0,287.0,-63.0,True,27.37,False
Kylen Granson,TE,TEN,384.0,106.0,0.17,11.0,0.916666666666667,12.0,0.109006812601584,0.225,30.789817747306387,TE_gbm,0,-6.68407505908549,1,veteran,137.2432429488599,-106.4534252015535,351.0,372.0,21.0,False,15.58333333333334,False
Will Shipley,RB,PHI,338.0,80.0,2.21,17.5,1.25,14.0,0.0581088928930101,0.119375,49.50172072084969,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-106.61503896586412,352.0,327.0,-25.0,False,21.25,False
Emanuel Wilson,RB,SEA,244.0,56.0,4.41,94.5,5.55882352941176,17.0,0.0762578597872716,0.303888888888889,49.446783308886985,RB_ridge,1,-2.673629810734993,1,veteran,156.1167596867138,-106.66997637782683,353.0,239.0,-114.0,False,94.49999999999991,False
Kaleb Johnson,RB,PIT,382.0,88.0,1.56,8.8,0.88,10.0,0.037012987012987,0.091,49.17730603825986,RB_ridge,0,-6.551421263838917,0,veteran,156.1167596867138,-106.93945364845395,354.0,370.0,16.0,True,14.96,False
Cody White,WR,SEA,410.0,172.0,0.3,18.0,2.25,8.0,0.0608695652173913,0.306666666666667,28.74802549537739,WR_lgbm,1,-2.673629810734993,0,veteran,135.8305514016934,-107.08252590631602,355.0,397.0,42.0,True,38.25,False
Cade Stover,TE,HOU,279.0,62.0,2.05,19.9,3.31666666666667,6.0,0.0923412669911269,0.469090909090909,29.66263721164157,TE_gbm,0,-2.5050011258412974,0,veteran,137.2432429488599,-107.58060573721832,356.0,274.0,-82.0,True,56.38333333333339,False
Dareke Young,WR,LV,399.0,165.0,0.44,6.8,0.85,8.0,0.0392911010558069,0.102727272727273,27.62788115463769,WR_lgbm,1,-2.3156060854344385,1,veteran,135.8305514016934,-108.20267024705572,357.0,386.0,29.0,True,14.45,False
Xavier Weaver,WR,ARI,402.0,167.0,0.4,13.7,1.95714285714286,7.0,0.0618051829446132,0.455555555555556,27.55565910782564,WR_lgbm,0,-4.450844670721244,0,veteran,135.8305514016934,-108.27489229386777,358.0,389.0,31.0,True,33.27142857142862,False
David Moore,WR,CAR,433.0,189.0,0.04,2.7,0.9,3.0,0.0416666666666667,0.3275,27.35596837961062,WR_lgbm,0,-0.9174934729566496,0,veteran,135.8305514016934,-108.4745830220828,359.0,417.0,58.0,True,15.3,False
Britain Covey,WR,PHI,432.0,188.0,0.05,4.0,0.666666666666667,6.0,0.117647058823529,0.206666666666667,27.27919362829468,WR_lgbm,1,-2.3156060854344385,0,veteran,135.8305514016934,-108.55135777339873,360.0,416.0,56.0,True,11.33333333333334,False
Nate Adkins,TE,DEN,370.0,100.0,0.32,16.8,2.8,6.0,0.055180733881562,0.331818181818182,28.66390834090083,TE_gbm,0,1.6623237357923664,0,veteran,137.2432429488599,-108.57933460795905,361.0,358.0,-3.0,True,47.599999999999994,False
Nikko Remigio,WR,KC,425.0,183.0,0.14,4.2,0.3,14.0,0.0344827586206897,0.0511111111111111,27.02052326107029,WR_lgbm,0,5.300602599522808,0,veteran,135.8305514016934,-108.81002814062312,362.0,410.0,48.0,False,5.1,False
Jake Bobo,WR,SEA,429.0,185.0,0.1,4.0,0.8,5.0,0.0512592968221771,0.180714285714286,26.89639687385909,WR_lgbm,1,-2.673629810734993,0,veteran,135.8305514016934,-108.93415452783432,363.0,414.0,51.0,True,13.600000000000001,False
DJ Giddens,RB,IND,368.0,86.0,1.71,9.6,1.92,5.0,0.0312805474095797,0.12,46.9905782906162,RB_ridge,0,-5.206003754852174,0,veteran,156.1167596867138,-109.1261813960976,364.0,356.0,-8.0,True,32.64,False
Jalen Brooks,WR,ARI,408.0,170.0,0.33,6.1,1.22,5.0,0.0735645933014354,0.346,26.29305268505118,WR_lgbm,0,-4.450844670721244,0,veteran,135.8305514016934,-109.53749871664223,365.0,395.0,30.0,True,20.74,False
John Bates,TE,WAS,275.0,61.0,2.09,27.3,2.73,10.0,0.0975926250417951,0.514,27.52798066502819,TE_gbm,0,1.05845290147838,0,veteran,137.2432429488599,-109.71526228383169,366.0,270.0,-96.0,True,46.41,False
Anthony Gould,WR,IND,424.0,182.0,0.17,2.6,0.236363636363636,11.0,0.0295138888888889,0.16,25.56496677150626,WR_lgbm,0,-5.206003754852174,0,veteran,135.8305514016934,-110.26558463018715,367.0,409.0,42.0,True,4.018181818181812,False
Malik Davis,RB,DAL,319.0,74.0,2.47,40.6,4.06,10.0,0.0736507936507936,0.207,45.83663920190685,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-110.28012048480696,368.0,310.0,-58.0,True,69.02,False
Ben Sinnott,TE,WAS,293.0,71.0,1.78,28.4,3.15555555555556,9.0,0.106824535114009,0.360625,26.644640589237746,TE_gbm,0,1.05845290147838,0,veteran,137.2432429488599,-110.59860235962213,369.0,288.0,-81.0,True,53.64444444444452,False
Tip Reiman,TE,ARI,326.0,78.0,0.97,4.8,1.6,3.0,0.0665043948613928,0.37,26.5879604471297,TE_gbm,0,-4.450844670721244,0,veteran,137.2432429488599,-110.65528250173018,370.0,317.0,-53.0,True,27.200000000000003,False
Derius Davis,WR,LAC,421.0,180.0,0.2,1.5,0.136363636363636,11.0,0.0327618288144604,0.117272727272727,25.156716694785302,WR_lgbm,0,-5.848188465752081,0,veteran,135.8305514016934,-110.67383470690811,371.0,406.0,35.0,True,2.3181818181818117,False
Nick Westbrook-Ikhine,WR,IND,159.0,66.0,7.15,19.9,1.53076923076923,13.0,0.0934397638288767,0.442,25.0861796864138,WR_lgbm,0,-5.206003754852174,1,veteran,135.8305514016934,-110.74437171527961,372.0,159.0,-213.0,False,26.02307692307691,False
Trevor Etienne,RB,CAR,362.0,85.0,1.78,11.7,0.688235294117647,17.0,0.035301653855113,0.066,45.18007823268314,RB_ridge,0,-0.9174934729566496,0,veteran,156.1167596867138,-110.93668145403066,373.0,351.0,-22.0,False,11.699999999999998,False
Trent Sherfield,WR,BUF,413.0,173.0,0.25,5.1,1.275,4.0,0.0428678678678679,0.248,24.44359563227775,WR_lgbm,0,-1.7945790111540487,1,veteran,135.8305514016934,-111.38695576941566,374.0,399.0,25.0,True,21.674999999999997,False
Devin Duvernay,WR,ARI,420.0,179.0,0.2,4.6,0.270588235294118,17.0,0.0636996336996337,0.0871428571428571,24.28392770564999,WR_lgbm,0,-4.450844670721244,1,veteran,135.8305514016934,-111.54662369604343,375.0,405.0,30.0,False,4.600000000000007,False
Chris Manhertz,TE,NYG,371.0,101.0,0.32,1.7,0.425,4.0,0.0322916666666667,0.178235294117647,25.170356097578047,TE_gbm,0,-3.3189211254310966,0,veteran,137.2432429488599,-112.07288685128184,376.0,359.0,-17.0,True,7.225,False
Brevyn Spann-Ford,TE,DAL,304.0,73.0,1.51,24.0,1.5,16.0,0.0553539926642959,0.248823529411765,24.798675171595928,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-112.44456777726396,377.0,297.0,-80.0,False,25.5,False
Tyler Badie,RB,DEN,397.0,93.0,1.31,35.4,2.2125,16.0,0.0857283424887539,0.181666666666667,43.535660425016566,RB_ridge,0,1.6623237357923664,0,veteran,156.1167596867138,-112.58109926169723,378.0,384.0,6.0,False,37.6125,False
Tyler Conklin,TE,DET,373.0,103.0,0.28,17.3,2.88333333333333,6.0,0.0570720556962817,0.25,24.173064894207528,TE_gbm,1,-2.3156060854344385,1,veteran,137.2432429488599,-113.07017805465236,379.0,361.0,-18.0,True,49.016666666666616,False
Eric Saubert,TE,SEA,361.0,93.0,0.41,9.1,1.01111111111111,9.0,0.0829004329004329,0.416428571428571,23.40871022038449,TE_gbm,1,-2.673629810734993,0,veteran,137.2432429488599,-113.8345327284754,380.0,350.0,-30.0,True,17.18888888888887,False
Shedeur Sanders,QB,CLE,452.0,32.0,7.06,94.9,11.8625,8.0,0.0,0.91625,98.143395017291,QB_ridge,1,-2.3156060854344385,0,veteran,212.80908857304937,-114.66569355575837,381.0,433.0,52.0,True,201.66250000000002,False
Lucas Krull,TE,DEN,365.0,96.0,0.4,3.5,1.75,2.0,0.0705052878965922,0.29,21.818986672604247,TE_gbm,0,1.6623237357923664,0,veteran,137.2432429488599,-115.42425627625565,382.0,354.0,-28.0,True,29.75,False
Fernando Mendoza,QB,LV,243.0,30.0,,,,,,,97.1919636890914,rookie_prior_ridge,0,,0,rookie,212.80908857304937,-115.61712488395797,383.0,238.0,-145.0,False,,False
Cameron Latu,TE,PHI,387.0,108.0,0.13,0.0,0.0,10.0,0.0,0.104375,21.41811916354222,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-115.82512378531767,384.0,374.0,-10.0,True,0.0,False
Durham Smythe,TE,BAL,345.0,85.0,0.7,6.5,0.928571428571429,7.0,0.0585425846295411,0.254736842105263,21.34825208563355,TE_gbm,0,0.4558089730608386,1,veteran,137.2432429488599,-115.89499086322634,385.0,334.0,-51.0,True,15.785714285714294,False
Grant Calcaterra,TE,PHI,290.0,69.0,1.84,22.6,2.51111111111111,9.0,0.0694017682508731,0.394375,21.160627151909463,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-116.08261579695042,386.0,285.0,-101.0,True,42.688888888888876,False
Sione Vaki,RB,DET,443.0,112.0,0.31,0.4,0.05,8.0,0.0,0.01,39.84065058609279,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-116.27610910062101,387.0,425.0,38.0,True,0.8500000000000001,False
Tanner Koziol,TE,JAX,312.0,75.0,,,,,,,20.491956174934117,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-116.75128677392577,388.0,305.0,-83.0,False,,False
Foster Moreau,TE,HOU,346.0,86.0,0.68,12.9,1.84285714285714,7.0,0.0616794853137083,0.357272727272727,20.100176859314523,TE_gbm,0,-2.5050011258412974,1,veteran,137.2432429488599,-117.14306608954536,389.0,335.0,-54.0,True,31.328571428571383,False
LeQuint Allen,RB,JAX,272.0,61.0,3.55,24.8,1.55,16.0,0.0402089783912678,0.224444444444444,38.8556789436709,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-117.2610807430429,390.0,267.0,-123.0,False,26.35,False
Max Bredeson,TE,MIN,378.0,104.0,,,,,,,19.15042943301109,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-118.0928135158488,391.0,366.0,-25.0,False,,False
Adam Randall,RB,BAL,426.0,102.0,,,,,,,37.872810909218686,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-118.24394877749512,392.0,411.0,19.0,False,,False
Jerome Ford,RB,WAS,337.0,79.0,2.22,43.6,3.35384615384615,13.0,0.104314593669816,0.304615384615385,37.86207313751024,RB_ridge,0,1.05845290147838,1,veteran,156.1167596867138,-118.25468654920357,393.0,326.0,-67.0,False,57.01538461538455,False
Ben Yurosek,TE,MIN,380.0,105.0,0.21,3.4,0.566666666666667,6.0,0.0555555555555556,0.165833333333333,18.70555418270088,TE_gbm,0,2.6816146451914005,0,veteran,137.2432429488599,-118.53768876615901,394.0,368.0,-26.0,True,9.633333333333338,False
George Holani,RB,SEA,393.0,92.0,1.35,14.8,1.48,10.0,0.0997665732959851,0.213333333333333,37.43678325362654,RB_ridge,1,-2.673629810734993,0,veteran,156.1167596867138,-118.67997643308726,395.0,380.0,-15.0,True,25.16,False
Feleipe Franks,TE,CAR,389.0,109.0,0.08,0.4,0.04,10.0,0.0,0.0314285714285714,17.582603635798385,TE_gbm,0,-0.9174934729566496,1,veteran,137.2432429488599,-119.6606393130615,396.0,376.0,-20.0,True,0.68,False
Ian Thomas,TE,LV,372.0,102.0,0.28,24.4,2.71111111111111,9.0,0.0703614727114111,0.359333333333333,16.872541886796174,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-120.37070106206372,397.0,360.0,-37.0,True,46.08888888888887,False
Dylan Laube,RB,LV,438.0,107.0,0.44,3.7,0.217647058823529,17.0,0.0472209555656888,0.098,35.55509678352289,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-120.56166290319092,398.0,421.0,23.0,False,3.699999999999993,False
Quintin Morris,TE,JAX,356.0,90.0,0.49,17.5,1.59090909090909,11.0,0.0858641716706233,0.259230769230769,15.76988921589262,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-121.47335373296727,399.0,345.0,-54.0,True,27.04545454545453,False
Joe Royer,TE,CLE,259.0,56.0,,,,,,,15.279529419264858,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-121.96371352959503,400.0,254.0,-146.0,False,,False
Kalel Mullings,RB,TEN,445.0,114.0,0.26,0.7,0.175,4.0,0.0,0.0475,33.959810688662735,RB_ridge,0,-6.68407505908549,0,veteran,156.1167596867138,-122.15694899805106,401.0,427.0,26.0,True,2.9749999999999996,False
Keaton Mitchell,RB,LAC,176.0,45.0,7.02,55.4,4.26153846153846,13.0,0.0905676328502416,0.174615384615385,33.924117960909626,RB_ridge,0,-5.848188465752081,1,veteran,156.1167596867138,-122.19264172580418,402.0,174.0,-228.0,False,72.44615384615382,False
Michael Carter,RB,TEN,447.0,116.0,0.24,99.0,7.61538461538462,13.0,0.0,,33.892427315086906,RB_ridge,0,-6.68407505908549,1,veteran,156.1167596867138,-122.2243323716269,403.0,429.0,26.0,False,129.46153846153854,False
Kaytron Allen,RB,WAS,359.0,84.0,,,,,,,33.34658435292749,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-122.77017533378631,404.0,348.0,-56.0,False,,False
Josh Whyle,TE,GB,366.0,97.0,0.36,14.6,2.43333333333333,6.0,0.0474136937975695,0.392222222222222,13.85860038253128,TE_gbm,0,-4.223375364931628,0,veteran,137.2432429488599,-123.38464256632861,405.0,355.0,-50.0,True,41.36666666666661,False
Seydou Traore,TE,MIA,324.0,77.0,,,,,,,13.189792772334124,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-124.05345017652576,406.0,315.0,-91.0,False,,False
Payne Durham,TE,TB,353.0,89.0,0.56,2.1,0.2625,8.0,0.0337374189118375,0.317647058823529,12.96806554511771,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-124.27517740374218,407.0,342.0,-65.0,True,4.4625,False
Chris Brooks,RB,GB,318.0,73.0,2.51,32.7,1.92352941176471,17.0,0.0745711199656157,0.204444444444444,31.75598941410044,RB_ridge,0,-4.223375364931628,0,veteran,156.1167596867138,-124.36077027261337,408.0,309.0,-99.0,False,32.70000000000007,False
Riley Nowakowski,TE,PIT,358.0,92.0,,,,,,,12.45493562285441,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-124.78830732600548,409.0,347.0,-62.0,False,,False
Deion Burks,WR,IND,219.0,99.0,,,,,,,10.551279789396112,rookie_prior_ridge,0,,0,rookie,135.8305514016934,-125.2792716122973,410.0,215.0,-195.0,False,,False
Kene Nwangwu,RB,NYJ,449.0,118.0,0.12,4.9,0.49,10.0,0.0454545454545455,0.176666666666667,30.733280755497177,RB_ridge,1,-2.3156060854344385,0,veteran,156.1167596867138,-125.38347893121663,411.0,432.0,21.0,True,8.33,False
Devin Culp,TE,TB,357.0,91.0,0.48,7.6,1.9,4.0,0.03125,0.084,11.594235974969727,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-125.64900697389015,412.0,346.0,-66.0,True,32.3,False
Jaleel McLaughlin,RB,DEN,423.0,101.0,1.0,31.4,3.925,8.0,0.0514604026007239,0.159,29.95316564231983,RB_ridge,0,1.6623237357923664,0,veteran,156.1167596867138,-126.16359404439397,413.0,408.0,-5.0,True,66.725,False
Jaren Kanak,TE,TEN,314.0,76.0,,,,,,,10.93547927022172,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-126.30776367863817,414.0,306.0,-108.0,False,,False
Stone Smartt,TE,PHI,364.0,95.0,0.41,12.2,2.03333333333333,6.0,0.116421568627451,0.185,9.87689680440844,TE_gbm,1,-2.3156060854344385,1,veteran,137.2432429488599,-127.36634614445144,415.0,353.0,-62.0,True,34.56666666666661,False
Ko Kieft,TE,TB,390.0,110.0,0.05,0.0,0.0,2.0,0.0,0.14,9.566496930601774,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-127.67674601825811,416.0,377.0,-39.0,True,0.0,False
Blake Whiteheart,TE,CLE,363.0,94.0,0.41,2.4,0.266666666666667,9.0,0.036998043560165,0.251875,9.50774832698429,TE_gbm,1,-2.3156060854344385,0,veteran,137.2432429488599,-127.7354946218756,417.0,352.0,-65.0,True,4.5333333333333385,False
Charlie Woerner,TE,ATL,341.0,81.0,0.77,12.8,1.82857142857143,7.0,0.074348973555095,0.508235294117647,8.934480375702229,TE_gbm,0,-6.60259853246614,0,veteran,137.2432429488599,-128.30876257315765,418.0,330.0,-88.0,True,31.08571428571431,False
Ty Chandler,RB,NO,400.0,94.0,1.24,8.8,2.93333333333333,3.0,0.133333333333333,0.335,26.340194099385087,RB_ridge,1,-2.3156060854344385,1,veteran,156.1167596867138,-129.77656558732872,419.0,387.0,-32.0,True,49.86666666666661,False
Jack Stoll,TE,CLE,369.0,99.0,0.33,16.6,1.84444444444444,9.0,0.045671865553311,0.208666666666667,6.41033174649097,TE_gbm,1,-2.3156060854344385,1,veteran,137.2432429488599,-130.8329112023689,420.0,357.0,-63.0,True,31.35555555555548,False
Tahj Brooks,RB,CIN,385.0,89.0,1.53,6.4,0.533333333333333,12.0,0.0298573975044563,,24.81573886534143,RB_ridge,0,10.0828731123803,0,veteran,156.1167596867138,-131.3010208213724,421.0,373.0,-48.0,False,9.066666666666661,False
Josh Cuevas,TE,BAL,344.0,84.0,,,,,,,4.736300038502911,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-132.50694291035697,422.0,333.0,-89.0,False,,False
Emari Demercado,RB,KC,323.0,75.0,2.37,58.3,4.85833333333333,12.0,0.0639034102529619,0.251666666666667,23.1369917770848,RB_ridge,0,5.300602599522808,1,veteran,156.1167596867138,-132.979767909629,423.0,314.0,-109.0,False,82.59166666666661,False
Jacardia Wright,RB,SEA,446.0,115.0,0.25,2.0,2.0,1.0,0.0,0.09,22.46979700006642,RB_ridge,1,-2.673629810734993,0,veteran,156.1167596867138,-133.64696268664738,424.0,428.0,4.0,True,34.0,False
Dameon Pierce,RB,PHI,444.0,113.0,0.29,3.6,0.72,5.0,0.037037037037037,0.17,21.35130944091439,RB_ridge,1,-2.3156060854344385,1,veteran,156.1167596867138,-134.7654502457994,425.0,426.0,1.0,True,12.24,False
Julius Chestnut,RB,TEN,442.0,111.0,0.31,4.0,0.25,16.0,0.0352526439482961,0.066,20.68904997955721,RB_ridge,0,-6.68407505908549,0,veteran,156.1167596867138,-135.4277097071566,426.0,424.0,-2.0,False,4.25,False
Isaac Guerendo,RB,SF,412.0,99.0,1.07,0.0,0.0,7.0,0.0,,19.68236265309504,RB_ridge,0,-2.673629810734993,0,veteran,156.1167596867138,-136.43439703361878,427.0,398.0,-29.0,True,0.0,False
Ronnie Rivers,RB,LAR,435.0,104.0,0.74,4.6,0.766666666666667,6.0,0.0294117647058824,0.076,19.435340847306392,RB_ridge,1,-3.204847043487389,0,veteran,156.1167596867138,-136.6814188394074,428.0,418.0,-10.0,True,13.03333333333334,False
Jack Endries,TE,CIN,251.0,51.0,,,,,,,-0.677981043965147,rookie_prior_ridge,0,,0,rookie,137.2432429488599,-137.92122399282505,429.0,246.0,-183.0,False,,False
Demond Claiborne,RB,MIN,350.0,82.0,,,,,,,15.619891368746394,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-140.49686831796743,430.0,339.0,-91.0,False,,False
Kirk Cousins,QB,LV,455.0,35.0,3.49,108.54,10.854,10.0,0.0,0.861,71.11682160243097,QB_ridge,1,-2.3156060854344385,1,veteran,212.80908857304937,-141.6922669706184,431.0,435.0,4.0,True,184.51799999999997,False
Malik Willis,QB,MIA,140.0,22.0,18.51,51.18,12.795,4.0,0.0,0.4225,69.55719627776233,QB_ridge,0,-0.5447121886359134,1,veteran,212.80908857304937,-143.25189229528704,432.0,140.0,-292.0,True,217.515,False
Anthony Richardson,QB,IND,456.0,36.0,1.74,2.16,1.08,2.0,0.032258064516129,0.115,69.33531580647315,QB_ridge,0,-5.206003754852174,0,veteran,212.80908857304937,-143.47377276657622,433.0,436.0,3.0,True,18.36,False
Seth McGowan,RB,IND,388.0,90.0,,,,,,,10.421168646687777,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-145.69559104002602,434.0,375.0,-59.0,False,,False
DeeJay Dallas,RB,JAX,448.0,117.0,0.18,2.1,0.42,5.0,0.0,0.115,7.401581965965121,RB_ridge,1,-2.3156060854344385,1,veteran,156.1167596867138,-148.71517772074867,435.0,431.0,-4.0,True,7.14,False
Jam Miller,RB,NE,418.0,100.0,,,,,,,6.915580767032921,rookie_prior_ridge,0,,0,rookie,156.1167596867138,-149.2011789196809,436.0,404.0,-32.0,False,,False
Tyler Goodson,RB,ATL,437.0,106.0,0.49,5.2,0.52,10.0,0.0381944444444444,0.0611111111111111,-3.455694879090075,RB_ridge,0,-6.60259853246614,1,veteran,156.1167596867138,-159.57245456580387,437.0,420.0,-17.0,True,8.84,False
